bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-134_ses-02_T1w	0.2795447866877395	4.845634516346145	0.5627741980714753	13898.980945821855	4.2244551593757285	3.612175478127187	4.89072	4.17047	0.213956208919577	0.4467945981241784	0.33924919295624467	0.5499144792556763	0.2242836058139801	0.0	0.006450887385285763	23.539452844383355	11.94849512198999	18.328017955208747	128	256	256	1.453300016277231	8.54250061288346	12.366558659917622	27.103875350592176	15.700697771755696	58.36917984132549	56.61619273781591	95.77870060036653	1.3300018310546875	1.0	1.0	6.609978424512226	0.0	4.724302879934019	0.0	1793758.0	0.0	18.228820944204926	6.840105145044365	-0.23267343256764894	114.2302753082722	190.00463511038484	163.92681525461376	23965.0	40.96955126635731	394.78986101634797	112.79391264934183	-0.08696916390379661	74.10062596710975	610.8587410089895	609.4171035904437	32651.0	496.7077513039112	726.8990926332772	71.33833509024322	0.4555985976398702	35.084779138273454	997.9752976873774	999.9999736882746	132850.0	934.3541227485985	1055.0841562505811	36.89495310552468	0.1612291233790962	0.5038459092393751	0.5256582639470028	0.8567047777693647
sub-135_ses-02_T1w	0.3044610749893234	4.355238456639115	0.6074391350698225	9656.406375921713	3.941346142093931	3.3822284262817943	4.6727	3.76911	0.22559464931682888	0.4384531681138844	0.3359521825692867	0.6567730903625488	0.2838096439838409	0.0	0.007071754035741467	19.316559294223733	10.187415455505661	15.616680614400817	128	256	256	1.2805511645450922	7.536112294745973	10.79111188977948	23.556672210047374	10.444384578016688	52.35861032555176	49.84128338901022	86.72085526346224	1.3300018310546875	1.0	1.0	6.508869095962842	0.0	5.001666372204603	0.0	1785489.0	0.0	20.068113021552563	7.554542521096852	1.7517668007091505	76.61509261779254	142.24069241118102	120.43682415038347	23360.0	28.483773320913315	334.57315973751247	94.04875776486097	0.04081736460152907	80.66283988572602	606.6692779732863	603.7602979317307	22973.0	478.3866616860032	741.0847347229719	80.113874837003	0.698968876027747	39.97672044000286	998.3931404593808	999.9999825283885	153096.0	926.0322391614318	1064.4262247532606	42.45067841848842	0.1699476319801181	0.47410790448446044	0.5075122711340007	0.7010499757037736
sub-136_ses-02_T1w	0.33997162512812207	3.820506127817654	0.5934398050186951	14810.069561924	3.9075057593444704	3.4644072780334096	4.53441	3.7237	0.264925790816785	0.41101932296621474	0.32405488621700024	0.5693040490150452	0.21192704439163212	0.0	0.0068930463282417965	19.15990951560441	11.947184844371785	18.282990497999577	128	256	256	1.273430918852242	7.778523555698144	11.658046399226	25.922184723127614	10.838545634170563	57.275628192580605	52.16354703876033	88.37646728952983	1.3300052881240845	1.0	1.0	5.939631994089982	0.0	4.880952791155496	0.0	1776166.0	0.0	19.45751995779574	7.413018749121341	2.1805894893119806	72.68945124157923	145.84687648126638	122.64063178189099	32587.0	33.112737556919456	346.3531762164085	96.30577380382552	0.008597510672657016	83.26120603241728	646.1839683505788	648.0868803188205	18745.0	507.3635713066906	782.4532893974333	83.31524466321922	0.4240109773932845	36.379273839060325	998.5471250784759	1000.0000137351453	136559.0	932.5861152466387	1059.327972792089	38.57685465126442	0.16302499345844995	0.449264349161501	0.5012630201984031	0.8405001193110925
sub-137_ses-02_T1w	0.3104368884860315	4.207229118398343	0.5617939163949559	6322.814776274713	4.019800572753301	3.526741718259901	4.61987	3.91279	0.23208570525049382	0.4371091464643987	0.3308051482851075	0.5601757764816284	0.18973955214023586	0.0	0.005466487729971841	21.65046465014577	11.788895340377026	18.65432571255917	128	256	256	1.4638173753870949	7.609379430947228	12.17889977509445	27.46350251894903	20.7271535566878	77.86829960076618	74.57413469673583	125.12695093275347	1.3300009965896606	1.0	1.0	15.02392999100731	5.23565453286724	4.898371836208615	3.5313953179866076	1654344.0	0.0	18.522738022729754	6.694558655623584	-0.25471148462561866	122.46364844458179	186.5375175944003	165.6452236091718	20668.0	32.42846145713702	387.38950974401075	113.15702290369259	-0.053574255383287195	83.12868261539533	621.2137532208136	622.30020461604	26053.0	484.03354715928435	751.8500114362686	81.77910789994897	0.5656781701310183	34.116200504489754	998.0206906572589	999.9772380758077	131015.0	935.3116940045729	1054.1784604080021	36.410993867535076	0.160502782797937	0.49759651654676207	0.5195306864708816	0.8412911387552472
sub-138_ses-02_T1w	0.29919486253068356	4.439024256188399	0.5679149588346423	13778.687239691795	3.926798690701474	3.457226072104422	4.64284	3.68033	0.2223702193270428	0.45001230732484937	0.3276174733481078	0.6094112396240234	0.24151524901390076	0.0	0.005072374605269881	23.838224812436845	12.191649439116143	19.267616883357068	128	256	256	1.4097806592416227	8.034167291198665	11.711578782040306	25.69078839568063	15.284579645439496	57.95859010621294	55.741265403813905	93.98062645978926	1.3299998044967651	1.0	1.0	7.436970017291378	0.0	4.751160995611613	0.0	1861078.0	0.0	18.817268148064613	6.970807265483022	0.4213275619906871	111.06571288319962	188.47279362217876	162.63156625442207	22177.0	37.325666995719075	404.1245926566422	115.35688085595734	-0.0777008995769135	78.21801949164121	618.7240618505782	616.6931970342994	23244.0	495.837391619198	747.3853017086162	76.75716834083116	0.6410496173497409	36.458297758995116	997.4265573384154	999.9762396663427	118965.0	929.1026148106903	1056.142933987081	38.923369008351386	0.14720288302467535	0.4894606931049168	0.49363104555316706	0.7695078808966346
sub-139_ses-02_T1w	0.32075649336389334	4.098855953449824	0.6026482889205039	11455.830805794478	3.9636161763974775	3.4713185291924327	4.61254	3.80699	0.23866754340769705	0.4235175258224009	0.3378149307699021	0.6088828444480896	0.2563879072666168	0.0	0.006662475969494203	20.935004693937646	11.90386640221357	17.865971061093248	128	256	256	1.2949908199052682	7.701439532128533	11.391073447692646	25.17678999104413	11.9151397682195	54.837198761210765	51.39014845885384	87.41810684713123	1.3300018310546875	1.0	1.0	6.649537928674734	0.0	5.0900498414543485	0.0	1821618.0	0.0	20.324792724102736	7.494098043330877	1.5641148576015764	89.83994966322732	159.55144731044498	136.29715220071375	23580.0	31.771988328453155	371.78231891877937	105.24728050139716	-0.022011562359972814	81.22234317243502	625.2234903242722	627.2821109285578	27850.0	488.07871510321274	757.794514430873	81.44851964536208	0.3896814714999124	38.32124361415231	998.89221260386	999.9747586529702	140207.0	932.0405259002	1061.6552090290934	39.71797806378731	0.16882941441548147	0.47940453901780783	0.519470841701284	0.7865558552840368
